card_id,was_remembered,answer_score,review_type,time_since_first_review,time_since_prev_review_minmax,time_since_prev_review_standard,time_to_answer
1543860358081,1,3,Learn,-0.5907273194844389,0.0,-0.5549483135005261,-0.3676124941263346
1543860358081,0,1,Learn,-0.575355590810961,0.0006898555441931192,-0.520624404379212,-0.146975462039174
1543860358081,0,1,Learn,-0.5751250460355581,1.0346434996005437e-05,-0.554433524429797,-0.512635660767061
1543860358081,1,3,Learn,-0.5749941962981674,5.872300943678762e-06,-0.554656135919842,-0.5546357880123302
1543860358081,1,3,Learn,-0.5553402541950795,0.0008820335834094635,-0.5110625452208727,-0.3410215044742973
1543860358081,1,3,Review,-0.46478288951085095,0.004064051703093109,-0.35274055783995945,-0.5583176173487661
1543860358081,1,3,Review,-0.042317377260081876,0.018959492588457125,0.3883852670878384,-0.47711282587292914
1543860358081,1,3,Review,0.7946738721047805,0.03756266234465317,1.3139899294768376,-0.6382269503543756
1543860358081,1,3,Review,2.6835303324497817,0.08476848173896168,3.6627254995918235,-0.44193090110254135
